"","id","l","y","costofl","sales","k","indcode","sector","age"
"2827",2827,56,207,586,1467,401,17,"manufacturing",2
"2828",2828,108,1297,1040,8954,2336,45,"services",8
"2829",2829,54,99,268,1279,199,63,"services",8
"2830",2830,81,272,163,1831,1111,52,"services",3
"2831",2831,10,352,118,5319,1954,51,"services",3
"2832",2832,300,1548,640,7392,2437,36,"manufacturing",8
"2833",2833,196,1118,849,4415,4091,17,"manufacturing",40
"2834",2834,41,1247,583,2257,1558,72,"services",7
"2835",2835,129,636,602,2898,1148,70,"services",2
"2836",2836,259,9982,1531,48794,32181,25,"manufacturing",9
"2837",2837,13,552,82,8050,4570,51,"services",8
"2838",2838,783,2124,2229,6839,6270,55,"services",9
"2839",2839,102,2722,398,24664,7605,51,"services",8
"2840",2840,33,178,595,1715,704,22,"manufacturing",7
"2841",2841,22,2719,662,11455,5418,24,"manufacturing",3
"2842",2842,75,889,569,1936,8734,80,"services",10
"2843",2843,39,937,123,5970,4082,15,"manufacturing",8
"2844",2844,47,842,218,8123,6892,51,"services",7
"2845",2845,152,833,720,2992,1319,73,"services",25
"2846",2846,184,2845,2467,7646,3075,45,"services",10
"2847",2847,195,1182,1021,3071,5141,73,"services",25
"2848",2848,195,735,484,2952,1083,45,"services",11
"2849",2849,135,3205,2772,4713,1409,45,"services",5
"2850",2850,143,766,723,5552,1458,51,"services",25
"2851",2851,92,425,371,948,10497,70,"services",10
"2852",2852,45,25,108,308,1178,51,"services",10
"2853",2853,263,1064,921,2542,1487,28,"manufacturing",29
"2854",2854,5561,55411,49509,421315,239124,32,"manufacturing",9
"2855",2855,54,1070,620,2820,1588,28,"manufacturing",9
"2856",2856,97,358,296,5569,1805,52,"services",11
"2857",2857,325,1401,1314,2671,1287,18,"manufacturing",36
"2858",2858,621,5298,3928,57216,3375,92,"services",11
"2859",2859,234,1666,1149,8651,5644,15,"manufacturing",9
"2860",2860,170,2426,1460,17357,17086,27,"manufacturing",20
"2861",2861,202,1173,842,33925,6771,51,"services",3
"2862",2862,172,1453,1137,6141,3375,28,"manufacturing",12
"2863",2863,69,836,782,2027,1155,74,"services",36
"2864",2864,32,551,293,3698,862,51,"services",49
"2865",2865,223,1270,1046,14889,6414,51,"services",9
"2866",2866,740,19795,4261,59343,48746,26,"manufacturing",9
"2867",2867,65,512,268,4047,1675,25,"manufacturing",10
"2868",2868,114,2155,916,6633,39679,51,"services",44
"2869",2869,98,2952,1940,18131,9274,72,"services",10
"2870",2870,444,1749,2169,6066,5215,31,"manufacturing",50
"2871",2871,20,5795,344,9762,49899,70,"services",7
"2872",2872,156,617,1226,10144,5764,15,"manufacturing",54
"2873",2873,554,4392,3360,17155,6034,45,"services",9
"2874",2874,7,749,40,6658,14227,51,"services",11
"2875",2875,56,592,394,8519,2657,50,"services",51
"2876",2876,548,4776,3403,24436,7569,45,"services",54
"2877",2877,231,1797,1569,6148,1942,45,"services",9
"2878",2878,7544,168807,52217,1768251,824653,34,"manufacturing",29
"2879",2879,910,6568,5256,13443,7918,27,"manufacturing",35
"2880",2880,375,38246,30788,90011,72265,15,"manufacturing",9
"2881",2881,997,5793,6415,14607,19617,14,"manufacturing",9
"2882",2882,320,3735,1729,18896,6946,24,"manufacturing",10
"2883",2883,938,4197,3173,16466,15154,70,"services",7
"2884",2884,133,3250,1121,8157,14743,70,"services",10
"2885",2885,185,3492,2163,4063,6721,63,"services",49
"2886",2886,118,679,568,2893,1923,24,"manufacturing",8
"2887",2887,230,7228,1787,19724,11701,25,"manufacturing",7
"2888",2888,168,1034,45,20113,9004,51,"services",9
"2889",2889,186,2749,1273,5915,3213,26,"manufacturing",9
"2890",2890,381,24509,13903,50510,19029,72,"services",9
"2891",2891,968,5886,4799,64381,24454,36,"manufacturing",9
"2892",2892,1441,22030,9884,69733,61774,24,"manufacturing",43
"2893",2893,690,3037,2439,5943,3185,18,"manufacturing",7
"2894",2894,540,25951,4773,36027,97557,74,"services",10
"2895",2895,683,3799,3217,6073,2451,45,"services",27
"2896",2896,268,2290,884,9078,7840,21,"manufacturing",7
"2897",2897,150,2115,1685,12662,3355,45,"services",9
"2898",2898,380,5261,3203,97078,36985,51,"services",10
"2899",2899,460,1182,1105,5793,3352,34,"manufacturing",8
"2900",2900,944,11290,6385,28563,24105,29,"manufacturing",53
"2901",2901,493,106497,6654,3246924,1668767,40,"manufacturing",10
"2902",2902,630,7111,5253,53688,27679,60,"services",42
"2903",2903,468,2431,2680,18845,33746,26,"manufacturing",7
"2904",2904,319,1345,1271,3742,1064,45,"services",50
"2905",2905,454,2969,2328,8993,4811,45,"services",37
"2906",2906,2176,14951,9876,41214,35793,74,"services",7
"2907",2907,671,2986,9486,64688,36468,51,"services",8
"2908",2908,640,10346,7839,34752,22621,45,"services",9
"2909",2909,669,6153,3114,18316,20917,15,"manufacturing",7
"2910",2910,159,1079,886,2552,2126,29,"manufacturing",32
"2911",2911,577,10597,5814,70711,106430,51,"services",9
"2912",2912,202,1531,796,9482,2910,21,"manufacturing",54
"2913",2913,184,1185,995,4004,2046,24,"manufacturing",52
"2914",2914,98,651,479,1083,2385,28,"manufacturing",48
"2915",2915,52,280,250,1036,913,28,"manufacturing",8
"2916",2916,258,2584,1996,21388,6086,25,"manufacturing",10
"2917",2917,625,9650,4685,26180,20724,26,"manufacturing",51
"2918",2918,146,3276,1932,7953,3349,28,"manufacturing",26
"2919",2919,666,13913,8136,63206,40829,45,"services",33
"2920",2920,335,14542,3834,93725,50404,24,"manufacturing",9
"2921",2921,575,3537,3042,10549,9214,28,"manufacturing",27
"2922",2922,276,1454,1077,2353,1815,14,"manufacturing",8
"2923",2923,469,3975,3376,20470,6166,45,"services",50
"2924",2924,107,6595,784,26914,20018,52,"services",11
"2925",2925,947,7920,4940,26399,21284,33,"manufacturing",9
"2926",2926,67,687,351,9889,1713,50,"services",10
"2927",2927,231,1798,1208,4379,2518,28,"manufacturing",34
"2928",2928,77,151,392,2889,525,15,"manufacturing",24
"2929",2929,176,518,576,2185,1744,63,"services",8
"2930",2930,110,570,535,1793,451,45,"services",45
"2931",2931,754,3711,2207,62472,12655,51,"services",10
"2932",2932,580,9771,4876,48994,38822,15,"manufacturing",7
"2933",2933,127,908,770,5753,2551,45,"services",9
"2934",2934,102,2943,959,4610,3443,72,"services",35
"2935",2935,324,1642,1456,7967,4045,34,"manufacturing",38
"2936",2936,419,6114,2249,24219,12468,15,"manufacturing",8
"2937",2937,8370,15971,14365,21018,32121,74,"services",9
"2938",2938,19,295,305,4484,3512,51,"services",9
"2939",2939,649,1428,2350,15635,24954,35,"manufacturing",49
"2940",2940,166,614,1238,2675,2980,22,"manufacturing",8
"2941",2941,223,2657,1498,5597,4332,29,"manufacturing",9
"2942",2942,760,9116,6423,24597,10965,22,"manufacturing",7
"2943",2943,111,1065,527,53851,7733,25,"manufacturing",12
"2944",2944,31,238,358,713,2013,45,"services",10
"2945",2945,90,1541,26,719,6671,70,"services",10
"2946",2946,314,1984,1375,11241,5982,52,"services",9
"2947",2947,96,3808,2009,25112,23720,51,"services",49
"2948",2948,88,192,193,2570,784,51,"services",9
"2949",2949,536,2079,3104,10207,7909,45,"services",49
"2950",2950,20,4171,302,4510,15855,65,"services",8
"2951",2951,294,2539,1702,13551,6061,45,"services",52
"2952",2952,78,3170,1996,25030,8936,51,"services",10
"2953",2953,305,1303,1136,3442,2409,29,"manufacturing",42
"2954",2954,100,2281,1037,5543,3655,45,"services",9
"2955",2955,211,2801,1878,8088,11976,40,"manufacturing",25
"2956",2956,83,3248,1694,15860,3341,72,"services",9
"2957",2957,564,1136,414,7627,11679,25,"manufacturing",8
"2958",2958,256,2945,1459,6721,4748,29,"manufacturing",49
"2959",2959,385,3891,2966,24984,15765,15,"manufacturing",11
"2960",2960,700,2714,2793,10234,7862,17,"manufacturing",33
"2961",2961,200,4841,555,32895,15279,51,"services",10
"2962",2962,132,480,433,3041,518,36,"manufacturing",10
"2963",2963,325,1957,1717,5233,2863,45,"services",44
"2964",2964,294,3434,2326,7827,9104,24,"manufacturing",31
"2965",2965,18,216,183,381,158,72,"services",12
"2966",2966,636,12455,6146,37081,31948,31,"manufacturing",52
"2967",2967,183,3109,1919,51093,8713,63,"services",43
"2968",2968,214,2186,1433,12581,4728,45,"services",24
"2969",2969,288,5160,4581,37180,16022,51,"services",7
"2970",2970,2,1980,403,6407,1574,70,"services",10
"2971",2971,252,4320,2221,25178,9793,21,"manufacturing",12
"2972",2972,62,397,371,6855,2881,15,"manufacturing",9
"2973",2973,28,313,137,12644,1584,51,"services",10
"2974",2974,894,7022,5625,25071,8397,45,"services",32
"2975",2975,21,6981,310,39538,53417,74,"services",12
"2976",2976,170,11005,950,2928,6224,32,"manufacturing",30
"2977",2977,391,1823,2604,22688,33747,26,"manufacturing",28
"2978",2978,173,844,695,2570,676,29,"manufacturing",9
"2979",2979,774,10964,9481,51481,15853,45,"services",12
"2980",2980,1019,73458,14126,404183,267199,24,"manufacturing",7
"2981",2981,16,7225,484,7709,33400,74,"services",10
"2982",2982,311,2097,1634,4349,3009,32,"manufacturing",45
"2983",2983,65,669,325,3610,1624,15,"manufacturing",8
"2984",2984,72,1213,704,15014,6118,51,"services",10
"2985",2985,49,330,252,1744,537,70,"services",8
"2986",2986,228,2108,1588,3967,518,45,"services",46
"2987",2987,218,1671,1305,4967,2846,26,"manufacturing",9
"2988",2988,25,950,236,6584,2836,51,"services",9
"2989",2989,73,2660,1544,22947,13327,52,"services",13
"2990",2990,52,401,185,12822,6934,51,"services",11
"2991",2991,460,6019,4797,24496,17312,45,"services",8
"2992",2992,100,1061,751,7616,2162,51,"services",47
"2993",2993,400,3327,1964,8531,6813,26,"manufacturing",10
"2994",2994,2947,50096,22100,159311,230770,40,"manufacturing",7
"2995",2995,538,3994,1728,27653,12587,15,"manufacturing",8
"2996",2996,278,985,2213,87128,35472,51,"services",9
"2997",2997,40,1154,361,965,3687,32,"manufacturing",47
"2998",2998,550,6380,4471,58216,102136,52,"services",13
"2999",2999,113,1451,1638,35697,18449,51,"services",8
"3000",3000,164,713,671,10249,2059,51,"services",7
"3001",3001,81,753,343,3150,3094,74,"services",7
"3002",3002,5,6,231,780,9482,26,"manufacturing",4
"3003",3003,305,1606,1297,6359,2824,36,"manufacturing",8
"3004",3004,208,1603,1474,5966,1778,45,"services",10
"3005",3005,60,654,323,972,6605,70,"services",9
"3006",3006,21,320,211,4583,2164,51,"services",9
"3007",3007,129,562,595,2393,3235,40,"manufacturing",9
"3008",3008,33,846,334,4869,2465,51,"services",9
"3009",3009,234,3763,1687,9337,7209,90,"services",8
"3010",3010,235,5257,1671,13430,12517,60,"services",36
"3011",3011,51,1192,331,29426,16671,51,"services",11
"3012",3012,98,553,519,1498,840,28,"manufacturing",6
"3013",3013,343,2443,2175,11321,5846,29,"manufacturing",26
"3014",3014,1690,24930,10550,231068,168853,40,"manufacturing",48
"3015",3015,372,2016,2057,11064,5676,15,"manufacturing",18
"3016",3016,251,2009,1421,3683,7012,32,"manufacturing",49
"3017",3017,204,4296,1724,21077,8157,25,"manufacturing",11
"3018",3018,231,2632,1377,21160,21532,40,"manufacturing",8
"3019",3019,102,965,682,12855,3940,51,"services",9
"3020",3020,48,482,301,5943,3735,52,"services",10
"3021",3021,110,1925,1509,13946,2607,92,"services",7
"3022",3022,133,1082,550,4549,2971,21,"manufacturing",54
"3023",3023,271,1939,1581,16986,6978,24,"manufacturing",10
"3024",3024,118,1730,1215,3863,1552,22,"manufacturing",9
"3025",3025,283,2073,1874,12451,7152,25,"manufacturing",10
"3026",3026,1548,19600,11444,106236,78566,27,"manufacturing",8
"3027",3027,337,1611,1601,6323,2530,45,"services",25
"3028",3028,211,1407,1150,7659,3546,45,"services",49
"3029",3029,216,1743,1396,6570,2010,45,"services",48
"3030",3030,15,196,156,531,268,29,"manufacturing",11
"3031",3031,229,1960,1293,5105,2718,26,"manufacturing",8
"3032",3032,37,227,136,5443,5959,50,"services",10
"3033",3033,145,7064,2751,345879,74012,50,"services",8
"3034",3034,120,2428,2008,9371,4012,18,"manufacturing",53
"3035",3035,219,1202,937,3505,3211,25,"manufacturing",8
"3036",3036,100,2387,574,26357,8816,51,"services",10
"3037",3037,125,998,594,5321,2125,45,"services",9
"3038",3038,400,4776,2676,17216,7000,45,"services",8
"3039",3039,18,8537,324,10462,26048,63,"services",9
"3040",3040,102,869,589,2691,2168,29,"manufacturing",48
"3041",3041,135,1783,1206,3303,2019,14,"manufacturing",9
"3042",3042,877,8106,6946,17877,4483,35,"manufacturing",11
"3043",3043,20,372,180,4611,2900,51,"services",9
"3044",3044,343,2872,2133,13016,4924,45,"services",50
"3045",3045,322,3297,2449,9615,4707,45,"services",52
"3046",3046,171,852,656,1889,1157,45,"services",10
"3047",3047,270,4041,2251,10899,5581,20,"manufacturing",8
"3048",3048,131,2749,2378,7009,2150,74,"services",7
"3049",3049,97,556,422,7766,1716,51,"services",53
"3050",3050,479,2968,2486,9960,4106,29,"manufacturing",54
"3051",3051,54,125,209,631,671,14,"manufacturing",10
"3052",3052,337,15147,4412,24775,56928,64,"services",8
"3053",3053,88,562,318,1763,1168,52,"services",10
"3054",3054,18,261,188,495,309,92,"services",9
"3055",3055,59,324,207,1007,1152,40,"manufacturing",7
"3056",3056,300,5316,2641,16643,11053,37,"manufacturing",11
"3057",3057,115,713,583,3888,1082,52,"services",10
"3058",3058,5,157,63,4460,1501,51,"services",8
"3059",3059,160,1004,647,44346,8134,51,"services",10
"3060",3060,174,1227,1078,5063,1927,45,"services",10
"3061",3061,125,3304,2332,18567,7886,45,"services",8
"3062",3062,1164,14912,8423,56185,69904,40,"manufacturing",29
"3063",3063,40,477,175,4942,2746,51,"services",8
"3064",3064,85,162,419,4174,1682,51,"services",7
"3065",3065,793,11748,5186,60615,55353,40,"manufacturing",20
"3066",3066,98,1304,849,2341,2620,92,"services",48
"3067",3067,100,826,461,2481,3429,40,"manufacturing",9
"3068",3068,348,2679,1284,8914,3463,15,"manufacturing",9
"3069",3069,192,900,538,2339,1631,17,"manufacturing",49
"3070",3070,58,4383,743,18364,8034,27,"manufacturing",9
"3071",3071,238,1213,1022,4892,1138,45,"services",9
"3072",3072,782,6454,4781,21745,10221,41,"manufacturing",8
"3073",3073,158,3007,1204,6442,6771,14,"manufacturing",46
"3074",3074,893,4569,5130,29449,11929,28,"manufacturing",8
"3075",3075,971,14314,6782,71679,58876,40,"manufacturing",47
"3076",3076,183,16703,1961,100524,156689,40,"manufacturing",42
"3077",3077,150,375,477,4513,1007,15,"manufacturing",10
"3078",3078,33,268,339,4564,2530,36,"manufacturing",11
"3079",3079,418,2926,2284,14890,7287,45,"services",53
"3080",3080,392,3350,2569,10871,3516,45,"services",21
"3081",3081,239,2797,2023,22718,5456,74,"services",50
"3082",3082,2372,46916,15930,217468,216934,40,"manufacturing",40
"3083",3083,206,31438,3152,23343,76219,67,"services",9
"3084",3084,254,2042,1544,7269,1990,45,"services",44
"3085",3085,235,1788,1254,3218,1175,74,"services",8
"3086",3086,127,363,570,1513,755,45,"services",50
"3087",3087,108,889,458,8216,2352,60,"services",12
"3088",3088,315,5161,3490,27888,17921,74,"services",23
"3089",3089,279,2884,2297,22650,8922,51,"services",10
"3090",3090,156,1427,1265,3181,684,74,"services",10
"3091",3091,354,3409,1962,6314,17430,41,"manufacturing",8
"3092",3092,237,2219,1734,20050,9568,10,"manufacturing",41
"3093",3093,239,2177,1645,9422,3116,24,"manufacturing",9
"3094",3094,391,1521,1750,6575,15583,63,"services",8
"3095",3095,161,1846,803,52977,19755,34,"manufacturing",7
"3096",3096,915,16369,6779,83611,64075,40,"manufacturing",7
"3097",3097,175,2609,1325,13289,5979,45,"services",18
"3098",3098,293,1360,1192,2280,1280,36,"manufacturing",29
"3099",3099,344,4148,2480,13477,15469,40,"manufacturing",9
"3100",3100,187,1496,1257,11810,7481,60,"services",7
"3101",3101,169,615,567,1978,539,45,"services",50
"3102",3102,24,231,169,3882,707,51,"services",7
"3103",3103,144,1873,722,4285,2342,28,"manufacturing",8
"3104",3104,780,8411,4476,28545,23202,35,"manufacturing",7
"3105",3105,376,1269,2187,10225,3865,45,"services",49
"3106",3106,134,547,497,3309,1143,51,"services",9
"3107",3107,111,1112,620,4171,4696,40,"manufacturing",8
"3108",3108,293,2112,1357,25369,5694,50,"services",39
"3109",3109,641,12858,9901,107421,6747,92,"services",12
"3110",3110,70,374,366,5157,945,51,"services",54
"3111",3111,229,1138,1005,9110,3263,52,"services",9
"3112",3112,42,599,389,13472,2091,51,"services",7
"3113",3113,398,3310,1940,23553,10512,36,"manufacturing",9
"3114",3114,29,80,106,288,122,21,"manufacturing",10
"3115",3115,63,210,273,583,701,29,"manufacturing",9
"3116",3116,97,1010,596,14668,2551,50,"services",10
"3117",3117,877,6507,5783,36657,11307,26,"manufacturing",8
"3118",3118,130,422,937,2997,2029,29,"manufacturing",9
"3119",3119,29,4544,269,5941,28195,70,"services",11
"3120",3120,834,11723,5630,56471,80996,40,"manufacturing",40
"3121",3121,81,1186,624,4885,5146,15,"manufacturing",52
"3122",3122,152,850,742,2330,1011,45,"services",8
"3123",3123,278,2314,1586,9228,4423,63,"services",9
"3124",3124,171,1528,1009,4281,1693,45,"services",51
"3125",3125,132,1257,778,3494,4723,40,"manufacturing",8
"3126",3126,119,566,788,2096,1346,45,"services",8
"3127",3127,131,3283,2266,4311,8345,74,"services",10
"3128",3128,192,880,1019,12325,11840,40,"manufacturing",9
"3129",3129,67,174,357,9358,2457,45,"services",6
"3130",3130,134,1571,1296,6008,2663,45,"services",9
"3131",3131,243,1037,786,11324,2880,50,"services",7
"3132",3132,63,1102,210,13091,3399,51,"services",8
"3133",3133,1736,17812,11182,138991,109533,40,"manufacturing",52
"3134",3134,91,1124,451,9362,4042,51,"services",11
"3135",3135,1715,10853,9050,86671,47237,92,"services",9
"3136",3136,100,2,547,9880,3438,51,"services",9
"3137",3137,26,2160,144,4346,4253,65,"services",9
"3138",3138,115,4785,1612,9666,23273,40,"manufacturing",17
"3139",3139,708,3844,2824,16056,10209,36,"manufacturing",9
"3140",3140,1296,3433,3757,6036,3947,18,"manufacturing",9
"3141",3141,120,1167,565,11778,1875,50,"services",9
"3142",3142,763,4825,3251,13925,8385,18,"manufacturing",54
"3143",3143,307,4236,1257,10544,8680,25,"manufacturing",7
"3144",3144,81,1191,708,29584,8031,51,"services",9
"3145",3145,82,992,869,2850,801,51,"services",13
"3146",3146,1694,25182,11989,140757,129720,40,"manufacturing",7
"3147",3147,53,227,281,2721,738,51,"services",10
"3148",3148,9,364,132,2027,2140,70,"services",11
"3149",3149,147,717,774,3545,725,63,"services",7
"3150",3150,83,1029,518,7648,2710,36,"manufacturing",10
"3151",3151,34,686,371,1716,5673,74,"services",8
